ts,event_type,payload_json
2026-05-10T05:13:38.217572+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-10T05:13:38.218486+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-5f0b3b355a"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000476, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0476, ""created_at"": ""2026-05-10T05:13:38.218459+00:00""}"
2026-05-10T05:13:38.219373+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""f14e1d92-6675-46e2-812d-09319be81a1a"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""source"": ""system""}"
2026-05-10T05:13:38.243491+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T05:13:38.244797+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-248e167f4f"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000577, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0577, ""created_at"": ""2026-05-10T05:13:38.244765+00:00""}"
2026-05-10T05:13:38.245724+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-10T05:20:15.940758+00:00,LIVE_EXECUTOR_NOT_WIRED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1, ""confidence"": 0.0}}"
2026-05-10T05:20:15.980897+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-84803a08d9"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100054.812092, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0548, ""created_at"": ""2026-05-10T05:20:15.980860+00:00""}"
2026-05-10T05:20:18.408516+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-b60e7e6ecb"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000503, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0503, ""created_at"": ""2026-05-10T05:20:18.408486+00:00""}"
2026-05-10T05:20:18.409431+00:00,SHADOW_SIGNAL_LOGGED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-10T05:20:18.411873+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-10T05:20:18.412840+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-865a93e82a"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000574, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0574, ""created_at"": ""2026-05-10T05:20:18.412780+00:00""}"
2026-05-10T05:20:18.413849+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""094774e9-5e1c-417f-924d-b6d651eadde2"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""source"": ""system""}"
2026-05-10T05:20:18.436563+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-10T05:20:18.437523+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-5058ff523d"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000475, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0475, ""created_at"": ""2026-05-10T05:20:18.437493+00:00""}"
2026-05-10T05:20:18.438410+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-15T02:48:30.206469+00:00,LIVE_EXECUTOR_NOT_WIRED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1, ""confidence"": 0.0}}"
2026-05-15T02:48:30.249715+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-f03031bf98"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100044.263651, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0443, ""created_at"": ""2026-05-15T02:48:30.249678+00:00""}"
2026-05-15T02:48:32.981741+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-8bcd5b9a01"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000583, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0583, ""created_at"": ""2026-05-15T02:48:32.981709+00:00""}"
2026-05-15T02:48:32.982921+00:00,SHADOW_SIGNAL_LOGGED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-15T02:48:32.985669+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-15T02:48:32.986657+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-1de681152a"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000465, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0465, ""created_at"": ""2026-05-15T02:48:32.986629+00:00""}"
2026-05-15T02:48:32.987687+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""96fd9836-1fd9-4a44-942e-7138adb49322"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""source"": ""system""}"
2026-05-15T02:48:33.010860+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-15T02:48:33.011894+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-1b82ece8d0"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000472, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0472, ""created_at"": ""2026-05-15T02:48:33.011863+00:00""}"
2026-05-15T02:48:33.013233+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
2026-05-15T02:49:27.992118+00:00,LIVE_EXECUTOR_NOT_WIRED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1, ""confidence"": 0.0}}"
2026-05-15T02:49:28.032609+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-97c1e841c5"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 100056.69608, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0567, ""created_at"": ""2026-05-15T02:49:28.032574+00:00""}"
2026-05-15T02:49:30.712786+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-94b86bddf9"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000585, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0585, ""created_at"": ""2026-05-15T02:49:30.712749+00:00""}"
2026-05-15T02:49:30.714089+00:00,SHADOW_SIGNAL_LOGGED,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}}"
2026-05-15T02:49:30.717589+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""reasons"": [""quote: 지연 99.00s > 5.00s""]}"
2026-05-15T02:49:30.719097+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-c2025e0c9e"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10.0, ""filled_price"": 1.000489, ""fee_usdt"": 0.005, ""slippage_pct"": 0.0489, ""created_at"": ""2026-05-15T02:49:30.719059+00:00""}"
2026-05-15T02:49:30.720535+00:00,ORDER_QUEUED_FOR_APPROVAL,"{""approval_id"": ""7b6ad807-50a3-4a28-8013-bcee27f1a3ff"", ""order"": {""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 10, ""leverage"": 1}, ""source"": ""system""}"
2026-05-15T02:49:30.747350+00:00,ORDER_REJECTED_BY_GUARD,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 50, ""leverage"": 1}, ""reasons"": [""비정상 symbol 형식: 'BTC@USDT'""]}"
2026-05-15T02:49:30.748701+00:00,PAPER_ORDER_FILLED,"{""order_id"": ""paper-b085e2affb"", ""status"": ""FILLED"", ""symbol"": ""BTC/USDT"", ""side"": ""BUY"", ""notional_usdt"": 50.0, ""filled_price"": 1.000566, ""fee_usdt"": 0.025, ""slippage_pct"": 0.0566, ""created_at"": ""2026-05-15T02:49:30.748665+00:00""}"
2026-05-15T02:49:30.750153+00:00,ORDER_REJECTED_BY_RISK,"{""order"": {""symbol"": ""BTC@USDT"", ""side"": ""BUY"", ""notional_usdt"": 200, ""leverage"": 1}, ""reasons"": [""주문 금액 초과: 200 > 100""]}"
